,Year,Cause Name,State,Death Counts,State Population(adjusted by year),"Deaths per 100,000 people",Alcohol Consumption,Drunk Driving Penalties,Legal Driving Age,Rural Freeway Speed Limits,Gun Laws,Summer Temperature,Mean Temperature,Winter Temperature,Unemployment Rate,Average Income,Quality of Life,Kids Proportion,Adult Proportion,Elderly Proportion,Smoking Proportion,Air Pollution,Overweight Proportion,High Blood Pressure Proportion
9560,2000,Cancer,Delaware,1609,784000.0,205.23,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,63036.0,24.0,21.3,65.7,13.0,17.00%,8.6,30.7,34.9
9561,2000,Cancer,Connecticut,7065,3406000.0,207.43,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,73781.0,38.0,20.7,65.5,13.8,12.70%,7.7,26.0,30.5
9562,2000,Cancer,Colorado,5922,4301000.0,137.69,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,65458.0,10.0,22.5,67.8,9.7,14.60%,6.7,22.3,25.9
9563,2000,Cancer,California,53158,33872000.0,156.94,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,67169.0,50.0,22.9,66.5,10.6,11.30%,11.9,25.0,28.4
9564,2000,Cancer,Arkansas,6090,2673000.0,227.83,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,43813.0,7.0,23.5,62.5,14.0,22.30%,7.1,35.7,41.3
9565,2000,Cancer,Arizona,9073,5131000.0,176.82999999999998,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,53510.0,39.0,23.3,63.7,13.0,15.60%,9.7,29.0,30.7
9566,2000,Cancer,Alaska,704,627000.0,112.28,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,76114.0,19.0,25.0,69.3,5.7,21.00%,7.4,31.4,31.8
9567,2000,Cancer,Alabama,9807,4447000.0,220.52999999999997,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,46472.0,35.0,22.5,64.5,13.0,20.90%,8.4,35.7,41.9
9568,2000,CLRD,Wyoming,283,494000.0,57.29,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,60938.0,11.0,23.6,64.7,11.7,18.70%,5.0,27.7,30.8
9569,2000,CLRD,Wisconsin,2316,5364000.0,43.18,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,56759.0,3.0,22.1,64.8,13.1,16.00%,6.8,30.7,30.8
9570,2000,CLRD,West Virginia,1345,1808000.0,74.39,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,44061.0,45.0,22.4,62.3,15.3,26.00%,7.8,37.7,43.5
9571,2000,CLRD,Washington,2644,5894000.0,44.86,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,66174.0,21.0,22.2,66.6,11.2,13.50%,8.0,28.6,29.5
9572,2000,CLRD,Virginia,2820,7079000.0,39.839999999999996,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,68766.0,41.0,22.1,66.7,11.2,16.40%,7.2,29.0,32.4
9573,2000,CLRD,Vermont,312,609000.0,51.23,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,57808.0,26.0,18.7,68.6,12.7,15.80%,5.2,27.1,30.4
9574,2000,CLRD,Utah,524,2233000.0,23.47,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,65325.0,22.0,29.9,61.6,8.5,8.90%,8.3,25.4,24.5
9575,2000,CLRD,United States,122009,281422000.0,43.35,,,,,,,,,,,,,,,,,,
9576,2000,CLRD,Texas,7286,20852000.0,34.94,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,57051.0,46.0,26.0,64.1,9.9,15.70%,8.6,34.8,32.5
9577,2000,CLRD,Tennessee,2887,5689000.0,50.74999999999999,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,48708.0,28.0,22.4,65.2,12.4,22.60%,7.7,29.6,38.7
9578,2000,CLRD,South Dakota,383,755000.0,50.73,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,54126.0,5.0,24.7,61.0,14.3,19.30%,5.4,32.3,30.8
9579,2000,CLRD,South Carolina,1730,4012000.0,43.120000000000005,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,48781.0,30.0,22.0,65.9,12.1,18.80%,7.4,26.6,38.1
9580,2000,CLRD,Rhode Island,500,1048000.0,47.71,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,61043.0,23.0,19.6,65.9,14.5,14.90%,7.6,30.7,33.1
9581,2000,CLRD,Pennsylvania,6079,12281000.0,49.5,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,56951.0,44.0,20.8,63.6,15.6,18.70%,9.7,30.3,32.6
9582,2000,CLRD,Oregon,1677,3421000.0,49.02,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,56119.0,18.0,21.1,66.1,12.8,16.10%,7.7,28.7,30.1
9583,2000,CLRD,Oklahoma,1980,3451000.0,57.37,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,49767.0,17.0,24.4,62.4,13.2,20.10%,7.9,32.8,37.7
9584,2000,CLRD,Ohio,5983,11353000.0,52.7,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,52407.0,40.0,22.3,64.4,13.3,21.10%,9.0,31.5,34.7
9585,2000,CLRD,North Dakota,295,642000.0,45.95,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,61285.0,1.0,23.3,62.0,14.7,18.30%,4.5,31.9,29.5
9586,2000,CLRD,North Carolina,3699,8049000.0,45.96,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,50320.0,34.0,22.4,65.6,12.0,17.20%,7.4,31.8,34.7
9587,2000,CLRD,New York,6784,18976000.0,35.75,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,62765.0,37.0,20.9,66.2,12.9,14.10%,7.0,25.5,29.4
9588,2000,CLRD,New Mexico,767,1819000.0,42.17,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,46718.0,8.0,23.4,64.9,11.7,17.50%,5.8,28.3,30.5
9589,2000,CLRD,New Jersey,3007,8414000.0,35.74,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,76475.0,49.0,22.0,64.8,13.2,13.70%,8.3,27.4,33.0
9590,2000,CLRD,New Hampshire,581,1236000.0,47.010000000000005,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,71305.0,4.0,19.3,68.7,12.0,15.70%,5.0,26.6,30.0
9591,2000,CLRD,Nevada,989,1998000.0,49.5,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,55434.0,43.0,22.9,66.1,11.0,17.60%,8.8,25.8,32.6
9592,2000,CLRD,Nebraska,838,1711000.0,48.980000000000004,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,56675.0,14.0,24.8,61.6,13.6,15.40%,7.1,32.0,30.6
9593,2000,CLRD,Montana,517,902000.0,57.32000000000001,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,50801.0,13.0,21.8,64.8,13.4,17.20%,6.8,25.5,29.0
9594,2000,CLRD,Missouri,2802,5595000.0,50.080000000000005,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,51542.0,15.0,22.6,63.9,13.5,20.80%,7.9,31.7,32.0
9595,2000,CLRD,Mississippi,1257,2845000.0,44.18,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,42009.0,6.0,23.9,64.0,12.1,22.20%,7.6,37.3,40.8
9596,2000,CLRD,Minnesota,1902,4919000.0,38.67,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,65699.0,2.0,23.3,64.6,12.1,14.50%,7.1,27.8,26.6
9597,2000,CLRD,Michigan,4352,9938000.0,43.79,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,52668.0,29.0,21.8,65.9,12.3,19.30%,8.3,32.5,34.7
9598,2000,CLRD,Massachusetts,2925,6349000.0,46.07,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,74167.0,25.0,20.0,66.5,13.5,13.70%,6.0,23.6,28.6
9599,2000,CLRD,Maryland,1927,5296000.0,36.39,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,78916.0,31.0,22.3,66.4,11.3,13.80%,8.3,29.9,32.4
9600,2000,CLRD,Maine,768,1275000.0,60.24,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,53024.0,12.0,18.9,66.7,14.4,17.30%,6.5,29.9,34.8
9601,2000,CLRD,Louisiana,1684,4469000.0,37.68,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,46710.0,42.0,23.7,64.7,11.6,23.10%,8.0,35.5,39.0
9602,2000,CLRD,Kentucky,2170,4042000.0,53.690000000000005,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,46535.0,27.0,22.7,64.8,12.5,24.60%,8.2,34.2,39.4
9603,2000,CLRD,Kansas,1411,2688000.0,52.49,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,55477.0,16.0,24.5,62.2,13.3,17.40%,6.9,31.2,32.8
9604,2000,CLRD,Iowa,1512,2926000.0,51.67,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,56570.0,9.0,23.3,61.8,14.9,17.10%,7.2,32.0,31.5
9605,2000,CLRD,Indiana,3052,6080000.0,50.2,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,52182.0,48.0,23.6,64.0,12.4,21.80%,8.7,32.5,35.2
9606,2000,CLRD,Illinois,4768,12419000.0,38.39,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,61229.0,47.0,22.6,65.3,12.1,15.50%,9.6,31.6,32.2
9607,2000,CLRD,Idaho,569,1294000.0,43.97,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,50985.0,20.0,25.8,62.9,11.3,14.30%,6.7,27.4,29.8
9608,2000,CLRD,Hawaii,278,1212000.0,22.939999999999998,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,74923.0,36.0,21.4,65.3,13.3,12.80%,5.8,23.8,30.6
9609,2000,CLRD,Georgia,3067,8186000.0,37.47,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,52977.0,32.0,24.1,66.3,9.6,17.50%,8.6,31.4,33.1
9610,2000,CLRD,Florida,8645,15982000.0,54.09,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,50883.0,33.0,20.0,62.4,17.6,16.10%,7.1,27.4,34.6
9611,2000,CLRD,District of Columbia,175,572000.0,30.59,,,,,,,,,,,,,,,,,,
9612,2000,CLRD,Delaware,341,784000.0,43.49,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,63036.0,24.0,21.3,65.7,13.0,17.00%,8.6,30.7,34.9
9613,2000,CLRD,Connecticut,1533,3406000.0,45.01,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,73781.0,38.0,20.7,65.5,13.8,12.70%,7.7,26.0,30.5
9614,2000,CLRD,Colorado,1787,4301000.0,41.55,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,65458.0,10.0,22.5,67.8,9.7,14.60%,6.7,22.3,25.9
9615,2000,CLRD,California,12756,33872000.0,37.66,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,67169.0,50.0,22.9,66.5,10.6,11.30%,11.9,25.0,28.4
9616,2000,CLRD,Arkansas,1405,2673000.0,52.559999999999995,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,43813.0,7.0,23.5,62.5,14.0,22.30%,7.1,35.7,41.3
9617,2000,CLRD,Arizona,2508,5131000.0,48.88,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,53510.0,39.0,23.3,63.7,13.0,15.60%,9.7,29.0,30.7
9618,2000,CLRD,Alaska,132,627000.0,21.05,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,76114.0,19.0,25.0,69.3,5.7,21.00%,7.4,31.4,31.8
9619,2000,CLRD,Alabama,2057,4447000.0,46.26,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,46472.0,35.0,22.5,64.5,13.0,20.90%,8.4,35.7,41.9
9620,2000,Alzheimer's disease,Wyoming,102,494000.0,20.65,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,60938.0,11.0,23.6,64.7,11.7,18.70%,5.0,27.7,30.8
9621,2000,Alzheimer's disease,Wisconsin,1177,5364000.0,21.94,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,56759.0,3.0,22.1,64.8,13.1,16.00%,6.8,30.7,30.8
9622,2000,Alzheimer's disease,West Virginia,361,1808000.0,19.97,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,44061.0,45.0,22.4,62.3,15.3,26.00%,7.8,37.7,43.5
9623,2000,Alzheimer's disease,Washington,1799,5894000.0,30.520000000000003,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,66174.0,21.0,22.2,66.6,11.2,13.50%,8.0,28.6,29.5
9624,2000,Alzheimer's disease,Virginia,1094,7079000.0,15.45,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,68766.0,41.0,22.1,66.7,11.2,16.40%,7.2,29.0,32.4
9625,2000,Alzheimer's disease,Vermont,134,609000.0,22.0,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,57808.0,26.0,18.7,68.6,12.7,15.80%,5.2,27.1,30.4
9626,2000,Alzheimer's disease,Utah,342,2233000.0,15.32,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,65325.0,22.0,29.9,61.6,8.5,8.90%,8.3,25.4,24.5
9627,2000,Alzheimer's disease,United States,49558,281422000.0,17.61,,,,,,,,,,,,,,,,,,
9628,2000,Alzheimer's disease,Texas,3184,20852000.0,15.27,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,57051.0,46.0,26.0,64.1,9.9,15.70%,8.6,34.8,32.5
9629,2000,Alzheimer's disease,Tennessee,1024,5689000.0,18.0,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,48708.0,28.0,22.4,65.2,12.4,22.60%,7.7,29.6,38.7
9630,2000,Alzheimer's disease,South Dakota,179,755000.0,23.71,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,54126.0,5.0,24.7,61.0,14.3,19.30%,5.4,32.3,30.8
9631,2000,Alzheimer's disease,South Carolina,874,4012000.0,21.78,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,48781.0,30.0,22.0,65.9,12.1,18.80%,7.4,26.6,38.1
9632,2000,Alzheimer's disease,Rhode Island,242,1048000.0,23.09,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,61043.0,23.0,19.6,65.9,14.5,14.90%,7.6,30.7,33.1
9633,2000,Alzheimer's disease,Pennsylvania,2542,12281000.0,20.7,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,56951.0,44.0,20.8,63.6,15.6,18.70%,9.7,30.3,32.6
9634,2000,Alzheimer's disease,Oregon,910,3421000.0,26.6,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,56119.0,18.0,21.1,66.1,12.8,16.10%,7.7,28.7,30.1
9635,2000,Alzheimer's disease,Oklahoma,638,3451000.0,18.490000000000002,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,49767.0,17.0,24.4,62.4,13.2,20.10%,7.9,32.8,37.7
9636,2000,Alzheimer's disease,Ohio,2295,11353000.0,20.21,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,52407.0,40.0,22.3,64.4,13.3,21.10%,9.0,31.5,34.7
9637,2000,Alzheimer's disease,North Dakota,209,642000.0,32.550000000000004,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,61285.0,1.0,23.3,62.0,14.7,18.30%,4.5,31.9,29.5
9638,2000,Alzheimer's disease,North Carolina,1725,8049000.0,21.43,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,50320.0,34.0,22.4,65.6,12.0,17.20%,7.4,31.8,34.7
9639,2000,Alzheimer's disease,New York,1539,18976000.0,8.110000000000001,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,62765.0,37.0,20.9,66.2,12.9,14.10%,7.0,25.5,29.4
9640,2000,Alzheimer's disease,New Mexico,275,1819000.0,15.120000000000001,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,46718.0,8.0,23.4,64.9,11.7,17.50%,5.8,28.3,30.5
9641,2000,Alzheimer's disease,New Jersey,1267,8414000.0,15.06,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,76475.0,49.0,22.0,64.8,13.2,13.70%,8.3,27.4,33.0
9642,2000,Alzheimer's disease,New Hampshire,273,1236000.0,22.09,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,71305.0,4.0,19.3,68.7,12.0,15.70%,5.0,26.6,30.0
9643,2000,Alzheimer's disease,Nevada,195,1998000.0,9.76,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,55434.0,43.0,22.9,66.1,11.0,17.60%,8.8,25.8,32.6
9644,2000,Alzheimer's disease,Nebraska,353,1711000.0,20.630000000000003,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,56675.0,14.0,24.8,61.6,13.6,15.40%,7.1,32.0,30.6
9645,2000,Alzheimer's disease,Montana,219,902000.0,24.279999999999998,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,50801.0,13.0,21.8,64.8,13.4,17.20%,6.8,25.5,29.0
9646,2000,Alzheimer's disease,Missouri,1096,5595000.0,19.59,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,51542.0,15.0,22.6,63.9,13.5,20.80%,7.9,31.7,32.0
9647,2000,Alzheimer's disease,Mississippi,443,2845000.0,15.57,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,42009.0,6.0,23.9,64.0,12.1,22.20%,7.6,37.3,40.8
9648,2000,Alzheimer's disease,Minnesota,1154,4919000.0,23.46,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,65699.0,2.0,23.3,64.6,12.1,14.50%,7.1,27.8,26.6
9649,2000,Alzheimer's disease,Michigan,1646,9938000.0,16.56,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,52668.0,29.0,21.8,65.9,12.3,19.30%,8.3,32.5,34.7
9650,2000,Alzheimer's disease,Massachusetts,1433,6349000.0,22.57,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,74167.0,25.0,20.0,66.5,13.5,13.70%,6.0,23.6,28.6
9651,2000,Alzheimer's disease,Maryland,811,5296000.0,15.310000000000002,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,78916.0,31.0,22.3,66.4,11.3,13.80%,8.3,29.9,32.4
9652,2000,Alzheimer's disease,Maine,466,1275000.0,36.55,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,53024.0,12.0,18.9,66.7,14.4,17.30%,6.5,29.9,34.8
9653,2000,Alzheimer's disease,Louisiana,811,4469000.0,18.15,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,46710.0,42.0,23.7,64.7,11.6,23.10%,8.0,35.5,39.0
9654,2000,Alzheimer's disease,Kentucky,845,4042000.0,20.91,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,46535.0,27.0,22.7,64.8,12.5,24.60%,8.2,34.2,39.4
9655,2000,Alzheimer's disease,Kansas,630,2688000.0,23.44,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,55477.0,16.0,24.5,62.2,13.3,17.40%,6.9,31.2,32.8
9656,2000,Alzheimer's disease,Iowa,769,2926000.0,26.279999999999998,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,56570.0,9.0,23.3,61.8,14.9,17.10%,7.2,32.0,31.5
9657,2000,Alzheimer's disease,Indiana,1209,6080000.0,19.88,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,52182.0,48.0,23.6,64.0,12.4,21.80%,8.7,32.5,35.2
9658,2000,Alzheimer's disease,Illinois,2154,12419000.0,17.34,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,61229.0,47.0,22.6,65.3,12.1,15.50%,9.6,31.6,32.2
9659,2000,Alzheimer's disease,Idaho,262,1294000.0,20.25,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,50985.0,20.0,25.8,62.9,11.3,14.30%,6.7,27.4,29.8
9660,2000,Alzheimer's disease,Hawaii,118,1212000.0,9.74,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,74923.0,36.0,21.4,65.3,13.3,12.80%,5.8,23.8,30.6
9661,2000,Alzheimer's disease,Georgia,1235,8186000.0,15.09,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,52977.0,32.0,24.1,66.3,9.6,17.50%,8.6,31.4,33.1
9662,2000,Alzheimer's disease,Florida,3265,15982000.0,20.43,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,50883.0,33.0,20.0,62.4,17.6,16.10%,7.1,27.4,34.6
9663,2000,Alzheimer's disease,District of Columbia,75,572000.0,13.11,,,,,,,,,,,,,,,,,,
9664,2000,Alzheimer's disease,Delaware,110,784000.0,14.030000000000001,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,63036.0,24.0,21.3,65.7,13.0,17.00%,8.6,30.7,34.9
9665,2000,Alzheimer's disease,Connecticut,526,3406000.0,15.440000000000001,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,73781.0,38.0,20.7,65.5,13.8,12.70%,7.7,26.0,30.5
9666,2000,Alzheimer's disease,Colorado,712,4301000.0,16.55,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,65458.0,10.0,22.5,67.8,9.7,14.60%,6.7,22.3,25.9
9667,2000,Alzheimer's disease,California,4419,33872000.0,13.05,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,67169.0,50.0,22.9,66.5,10.6,11.30%,11.9,25.0,28.4
9668,2000,Alzheimer's disease,Arkansas,430,2673000.0,16.09,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,43813.0,7.0,23.5,62.5,14.0,22.30%,7.1,35.7,41.3
9669,2000,Alzheimer's disease,Arizona,1045,5131000.0,20.369999999999997,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,53510.0,39.0,23.3,63.7,13.0,15.60%,9.7,29.0,30.7
9670,2000,Alzheimer's disease,Alaska,47,627000.0,7.5,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,76114.0,19.0,25.0,69.3,5.7,21.00%,7.4,31.4,31.8
9671,2000,Alzheimer's disease,Alabama,895,4447000.0,20.13,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,46472.0,35.0,22.5,64.5,13.0,20.90%,8.4,35.7,41.9
9672,2000,All causes,Wyoming,3920,494000.0,793.52,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,60938.0,11.0,23.6,64.7,11.7,18.70%,5.0,27.7,30.8
9673,2000,All causes,Wisconsin,46461,5364000.0,866.16,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,56759.0,3.0,22.1,64.8,13.1,16.00%,6.8,30.7,30.8
9674,2000,All causes,West Virginia,21114,1808000.0,1167.81,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,44061.0,45.0,22.4,62.3,15.3,26.00%,7.8,37.7,43.5
9675,2000,All causes,Washington,43941,5894000.0,745.52,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,66174.0,21.0,22.2,66.6,11.2,13.50%,8.0,28.6,29.5
9676,2000,All causes,Virginia,56282,7079000.0,795.06,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,68766.0,41.0,22.1,66.7,11.2,16.40%,7.2,29.0,32.4
9677,2000,All causes,Vermont,5127,609000.0,841.8699999999999,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,57808.0,26.0,18.7,68.6,12.7,15.80%,5.2,27.1,30.4
9678,2000,All causes,Utah,12364,2233000.0,553.69,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,65325.0,22.0,29.9,61.6,8.5,8.90%,8.3,25.4,24.5
9679,2000,All causes,United States,2403351,281422000.0,853.9999999999999,,,,,,,,,,,,,,,,,,
9680,2000,All causes,Texas,149939,20852000.0,719.06,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,57051.0,46.0,26.0,64.1,9.9,15.70%,8.6,34.8,32.5
9681,2000,All causes,Tennessee,55246,5689000.0,971.1,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,48708.0,28.0,22.4,65.2,12.4,22.60%,7.7,29.6,38.7
9682,2000,All causes,South Dakota,7021,755000.0,929.9300000000001,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,54126.0,5.0,24.7,61.0,14.3,19.30%,5.4,32.3,30.8
9683,2000,All causes,South Carolina,36948,4012000.0,920.94,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,48781.0,30.0,22.0,65.9,12.1,18.80%,7.4,26.6,38.1
9684,2000,All causes,Rhode Island,10027,1048000.0,956.77,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,61043.0,23.0,19.6,65.9,14.5,14.90%,7.6,30.7,33.1
9685,2000,All causes,Pennsylvania,130813,12281000.0,1065.17,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,56951.0,44.0,20.8,63.6,15.6,18.70%,9.7,30.3,32.6
9686,2000,All causes,Oregon,29552,3421000.0,863.84,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,56119.0,18.0,21.1,66.1,12.8,16.10%,7.7,28.7,30.1
9687,2000,All causes,Oklahoma,35079,3451000.0,1016.4899999999999,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,49767.0,17.0,24.4,62.4,13.2,20.10%,7.9,32.8,37.7
9688,2000,All causes,Ohio,108125,11353000.0,952.39,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,52407.0,40.0,22.3,64.4,13.3,21.10%,9.0,31.5,34.7
9689,2000,All causes,North Dakota,5856,642000.0,912.15,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,61285.0,1.0,23.3,62.0,14.7,18.30%,4.5,31.9,29.5
9690,2000,All causes,North Carolina,71935,8049000.0,893.7099999999999,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,50320.0,34.0,22.4,65.6,12.0,17.20%,7.4,31.8,34.7
9691,2000,All causes,New York,158203,18976000.0,833.6999999999999,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,62765.0,37.0,20.9,66.2,12.9,14.10%,7.0,25.5,29.4
9692,2000,All causes,New Mexico,13425,1819000.0,738.04,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,46718.0,8.0,23.4,64.9,11.7,17.50%,5.8,28.3,30.5
